song,performer,chart_position,previous_position,peak,weeks_on_chart,hitTF,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Dance Monkey,Tones And I,11.0,19.0,11.0,8.0,1.0,2XU0oxnq2qxCpomAAuJY8K,0.8240000000000001,0.588,6.0,-6.4,0.0,0.0924,0.6920000000000001,0.000104,0.149,0.513,98.027,209438.0,4.0
Mine,Bazzi,56.0,0.0,56.0,1.0,1.0,7uzmGiiJyRfuViKKK3lVmR,0.71,0.789,4.0,-3.874,1.0,0.0722,0.0161,2.77e-06,0.451,0.7170000000000001,142.929,131064.0,4.0
Final Fantasy,Drake,56.0,0.0,56.0,1.0,1.0,44Du2IM1bGY7dicmLfXbUs,0.5,0.449,0.0,-10.977,1.0,0.442,0.422,7.96e-06,0.115,0.104,144.20600000000005,219960.0,1.0
Hear Me Calling,Juice WRLD,56.0,0.0,56.0,1.0,1.0,13ZyrkCDmRz5xY3seuAWYk,0.6990000000000001,0.687,7.0,-3.997,0.0,0.106,0.308,3.63e-05,0.121,0.499,88.932,189977.0,4.0
Liar,Camila Cabello,56.0,0.0,56.0,1.0,1.0,7LzouaWGFCy4tkXDOOnEyM,0.74,0.498,11.0,-6.684,0.0,0.0456,0.0169,0.00282,0.319,0.652,98.016,207039.0,4.0
Bad Liar,Imagine Dragons,79.0,0.0,79.0,1.0,1.0,2RSHsoi04658QL5xgQVov3,0.383,0.637,3.0,-6.9929999999999986,1.0,0.0703,0.0722,0.0,0.368,0.0827,177.91299999999995,260773.0,4.0
Heart On Ice,Rod Wave,56.0,0.0,56.0,1.0,1.0,6fWa5CRgy0z30OeGZyMBvD,0.733,0.389,10.0,-8.468,0.0,0.0738,0.0513,0.0,0.141,0.244,157.878,159670.0,3.0
March 14,Drake,57.0,0.0,57.0,1.0,1.0,09lmraDvzBT3pUQ2rUtJzK,0.5579999999999999,0.414,10.0,-7.355,0.0,0.358,0.405,0.0,0.36,0.318,127.094,309560.0,4.0
Make No Sense,YoungBoy Never Broke Again,57.0,0.0,57.0,1.0,1.0,6klLvorLoo1sxvZcjJIY8I,0.8759999999999999,0.733,10.0,-4.478,0.0,0.333,0.0208,0.0,0.0999,0.962,154.904,148630.0,4.0
Money Bag,Cardi B,58.0,0.0,58.0,1.0,1.0,1vBeIXlzbAieGoDqInav5j,0.947,0.7879999999999999,10.0,-6.138,0.0,0.124,0.107,0.000691,0.108,0.454,129.977,229005.0,4.0
Internet,Post Malone,58.0,0.0,58.0,1.0,1.0,0KAzP1Rbp0Vz5pw8i1KDDI,0.469,0.489,0.0,-6.0710000000000015,1.0,0.0314,0.841,0.0,0.103,0.201,74.013,123387.0,4.0
Nonstop,Drake,2.0,0.0,2.0,1.0,1.0,0TlLq3lA83rQOYtrqBqSct,0.912,0.412,7.0,-8.074,1.0,0.123,0.0165,0.0126,0.104,0.423,154.983,238614.0,4.0
If I Can't Have You,Shawn Mendes,2.0,0.0,2.0,1.0,1.0,6LsAAHotRLMOHfCsSfYCsz,0.6920000000000001,0.809,2.0,-4.198,1.0,0.0602,0.524,0.0,0.147,0.8640000000000001,123.911,190800.0,4.0
Killshot,Eminem,3.0,0.0,3.0,1.0,1.0,1jo3TwNGCXfNdB5uba3ZVv,0.893,0.6509999999999999,0.0,-8.647,0.0,0.3670000000000001,0.0995,0.0,0.371,0.6,105.835,253580.0,4.0
Too Good At Goodbyes,Sam Smith,8.0,8.0,4.0,15.0,1.0,3VlbOrM6nYPprVvzBZllE5,0.6809999999999999,0.3720000000000001,5.0,-8.237,1.0,0.0432,0.64,0.0,0.16899999999999998,0.476,91.873,201000.0,4.0
Futsal Shuffle 2020,Lil Uzi Vert,5.0,0.0,5.0,1.0,1.0,2Ec33AVlkTTq8BHFgBTdQs,0.8809999999999999,0.457,7.0,-8.191,0.0,0.156,0.0327,0.0,0.231,0.29600000000000004,136.97,198913.0,4.0
In My Feelings,Drake,6.0,0.0,6.0,1.0,1.0,2G7V7zsVDxg1yRsu7Ew9RJ,0.835,0.626,1.0,-5.832999999999998,1.0,0.125,0.0589,6e-05,0.396,0.35,91.03,217925.0,4.0
Follow God,Kanye West,7.0,0.0,7.0,1.0,1.0,2QpGZOhTCHHiKmpSO9FW4h,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591.0,4.0
On Me,Lil Baby,60.0,0.0,0.0,0.0,1.0,4Iedi94TIaB2GGb1nMB68v,0.856,0.564,6.0,-6.295,0.0,0.392,0.0032700000000000003,0.0,0.134,0.483,77.972,135960.0,4.0
Emotionless,Drake,8.0,0.0,8.0,1.0,1.0,5Psnhdkyanjpgc2P8A5TSM,0.414,0.677,1.0,-5.12,1.0,0.254,0.0248,0.0,0.0793,0.0853,172.521,302173.0,4.0
Filthy,Justin Timberlake,9.0,0.0,9.0,1.0,1.0,1L3NV7VrCiuE8C5QlhdeQL,0.745,0.579,1.0,-5.771,1.0,0.138,0.0354,0.0118,0.246,0.645,97.002,293947.0,4.0
KOD,J. Cole,10.0,0.0,10.0,1.0,1.0,7yotKA30dwTKNEGomV9ZsI,0.823,0.7829999999999999,0.0,-6.274,1.0,0.154,0.21,0.0,0.113,0.199,141.882,191437.0,4.0
Falling,Harry Styles,62.0,0.0,62.0,1.0,1.0,1ZMiCix7XSAbfAJlEZWMCp,0.5670000000000001,0.267,4.0,-6.502000000000002,1.0,0.0299,0.8390000000000001,1.46e-06,0.08900000000000001,0.0592,110.011,240133.0,4.0
I Fall Apart,Post Malone,16.0,16.0,16.0,13.0,1.0,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.5379999999999999,8.0,-5.408,0.0,0.0382,0.0689,0.0,0.196,0.29100000000000004,143.95,223347.0,4.0
Falling,Trevor Daniel,42.0,75.0,42.0,2.0,1.0,4TnjEaWOeW0eKTKIEvJyCa,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382.0,4.0
Mob Ties,Drake,13.0,0.0,13.0,1.0,1.0,7rC5Pl8rQSX4myONQHYPBK,0.754,0.575,4.0,-8.392999999999999,0.0,0.0682,0.045,0.00131,0.276,0.491,86.009,205147.0,4.0
Elevate,Drake,14.0,0.0,14.0,1.0,1.0,3szf2z1Cy1QMrtHrbn8rz9,0.758,0.474,1.0,-8.72,1.0,0.147,0.0152,0.0,0.116,0.0542,76.061,184960.0,4.0
Motiv8,J. Cole,15.0,0.0,15.0,1.0,1.0,1AT4xjNarTswd0UZ5FlmKF,0.8690000000000001,0.385,4.0,-7.801,1.0,0.297,0.135,0.0,0.0931,0.596,149.89700000000005,133922.0,4.0
Nightmare,Halsey,15.0,0.0,15.0,1.0,1.0,340UVheS8z3ncW9TTUhAbc,0.611,0.622,9.0,-5.075,0.0,0.0734,0.0188,0.0,0.359,0.5379999999999999,146.11,231999.0,4.0
Everybody Dies In Their Nightmares,XXXTENTACION,42.0,0.0,42.0,5.0,1.0,3GVkPk8mqxz0itaAriG1L7,0.7340000000000001,0.57,7.0,-7.066,0.0,0.133,0.847,2.14e-05,0.112,0.6890000000000001,129.953,95467.0,4.0
Never Really Over,Katy Perry,15.0,0.0,15.0,1.0,1.0,5PYQUBXc7NYeI1obMKSJK0,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,223523.0,4.0
Hollywood's Bleeding,Post Malone,15.0,0.0,15.0,1.0,1.0,7sWRlDoTDX8geTR8zzr2vt,0.405,0.6459999999999999,4.0,-3.2060000000000004,0.0,0.0476,0.331,0.0,0.103,0.17,130.218,156267.0,4.0
Circles,Post Malone,7.0,0.0,7.0,1.0,1.0,21jGcNKet2qwijlDFuPiPb,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.5529999999999999,120.042,215280.0,4.0
Wow.,Post Malone,47.0,0.0,47.0,1.0,1.0,7xQAfvXzm3AkraOtGPWIZg,0.8290000000000001,0.539,11.0,-7.359,0.0,0.208,0.136,1.78e-06,0.103,0.388,99.96,149547.0,4.0
Lose You To Love Me,Selena Gomez,15.0,0.0,15.0,1.0,1.0,4l0Mvzj72xxOpRrp6h8nHi,0.488,0.343,4.0,-8.985,1.0,0.0436,0.556,0.0,0.21,0.0978,102.819,206459.0,4.0
Taking A Walk,Trippie Redd,46.0,0.0,46.0,1.0,1.0,4mHgYpuGHu99Mw69E83CP2,0.767,0.5379999999999999,0.0,-6.044,0.0,0.052000000000000005,0.68,0.0,0.192,0.343,81.031,121680.0,4.0
Takin' Shots,Post Malone,29.0,0.0,29.0,1.0,1.0,5ffntNJnJOeFv7b7DCd0Bw,0.762,0.621,0.0,-6.24,1.0,0.0866,0.61,0.0,0.464,0.593,120.056,216747.0,4.0
Better Now,Post Malone,23.0,20.0,7.0,8.0,1.0,7dt6x5M1jzdTEt8oCbisTK,0.68,0.578,10.0,-5.8039999999999985,1.0,0.04,0.331,0.0,0.135,0.341,145.03799999999995,231267.0,4.0
Sucker,Jonas Brothers,1.0,0.0,1.0,1.0,1.0,22vgEDb5hykfaTwLuskFGD,0.8420000000000001,0.7340000000000001,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,181027.0,4.0
Call Out My Name,The Weeknd,4.0,0.0,4.0,1.0,1.0,09mEdoA6zrmBPgTEN5qXmN,0.461,0.593,1.0,-4.954,1.0,0.0356,0.17,0.0,0.307,0.175,134.17,228373.0,3.0
The Box,Roddy Ricch,48.0,0.0,0.0,0.0,1.0,0nbXyq5TXYPCO7pr3N8S4I,0.8959999999999999,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,196653.0,4.0
ATM,J. Cole,6.0,0.0,6.0,1.0,1.0,2UciqgwVDwro0fev3MFbxJ,0.772,0.498,8.0,-7.661,1.0,0.649,0.115,0.0,0.0898,0.35100000000000003,81.817,216727.0,4.0
Diplomatic Immunity,Drake,7.0,0.0,7.0,1.0,1.0,4haJoBPbPj9QFKNpp9e8kx,0.654,0.8390000000000001,9.0,-5.0760000000000005,0.0,0.443,0.0053100000000000005,0.0,0.308,0.5489999999999999,74.88600000000002,255867.0,4.0
Circles,Mac Miller,48.0,0.0,0.0,0.0,1.0,4jXl6VtkFFKIt3ycUQc5LT,0.61,0.0316,9.0,-15.186,1.0,0.0486,0.8959999999999999,0.00461,0.108,0.37,151.964,170360.0,4.0
Good News,Mac Miller,82.0,0.0,0.0,0.0,1.0,1DWZUa5Mzf2BwzpHtgbHPY,0.794,0.32,1.0,-12.92,0.0,0.173,0.853,0.134,0.112,0.241,174.088,342040.0,4.0
Circles,Megan Thee Stallion,94.0,0.0,0.0,0.0,1.0,08TILUAN56HJoS1d9mNRty,0.8420000000000001,0.789,6.0,-8.732999999999999,0.0,0.17800000000000002,0.0265,0.0,0.355,0.795,111.113,170641.0,4.0
Blue World,Mac Miller,78.0,0.0,0.0,0.0,1.0,2hwOoMtWPtTSSn6WHV7Vp5,0.742,0.5529999999999999,8.0,-8.98,1.0,0.419,0.389,0.0,0.0694,0.508,84.931,209440.0,4.0
Paranoid,Post Malone,11.0,0.0,11.0,1.0,1.0,3fpVWegR6YOS1Yk5HSMYIq,0.625,0.536,0.0,-5.428,1.0,0.0776,0.038,2.31e-05,0.16699999999999998,0.253,159.914,221787.0,4.0
All Mine,Kanye West,11.0,0.0,11.0,1.0,1.0,3U21A07gAloCc4P7J8rxcn,0.925,0.31,11.0,-6.5310000000000015,0.0,0.29100000000000004,0.123,0.0,0.0931,0.29100000000000004,121.927,145507.0,4.0
Blinding Lights,The Weeknd,11.0,0.0,11.0,1.0,1.0,0VjIjW4GlUZAMYd2vXMi3b,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,200040.0,4.0
Photograph,J. Cole,14.0,0.0,14.0,1.0,1.0,0bhnUFDQFCEHCBlsQfHnj5,0.691,0.487,1.0,-6.416,1.0,0.268,0.0299,0.0,0.0868,0.358,104.98,218954.0,3.0
Rich & Sad,Post Malone,14.0,0.0,14.0,1.0,1.0,2VdT56BGpdqNHUgOe1j5vc,0.599,0.5710000000000001,2.0,-4.998,1.0,0.0665,0.198,0.0,0.0969,0.285,151.974,206453.0,4.0
Dedicate,Lil Wayne,14.0,0.0,14.0,1.0,1.0,0Y7di9ZCmB6Elad5WISaPc,0.879,0.662,2.0,-6.162000000000001,1.0,0.309,0.033,0.0,0.716,0.7240000000000001,117.975,189909.0,4.0
Plug Walk,Rich The Kid,13.0,18.0,13.0,8.0,1.0,1ZAyjvIk9YiD76yYy0TEG6,0.8759999999999999,0.519,11.0,-6.5310000000000015,1.0,0.14300000000000002,0.202,0.0,0.108,0.158,94.981,175230.0,4.0
Suge,DaBaby,14.0,16.0,14.0,8.0,1.0,2gwkD6igEhQbDQegRCcdoB,0.8759999999999999,0.662,2.0,-6.482,0.0,0.426,0.0608,0.0,0.127,0.8440000000000001,75.445,163320.0,4.0
Slow Dance In A Parking Lot,Jordan Davis,96.0,0.0,0.0,0.0,1.0,6MBUUSIWCzaXW4q58Ktrv9,0.523,0.8370000000000001,7.0,-4.494,1.0,0.0335,0.301,0.0,0.172,0.523,82.006,193929.0,4.0
Be Careful,Cardi B,16.0,23.0,11.0,8.0,1.0,2Yl4OmDby9iitgNWZPwxkd,0.82,0.568,6.0,-8.23,0.0,0.411,0.0256,0.0,0.0952,0.535,152.279,210787.0,4.0
Hurt Feelings,Mac Miller,70.0,0.0,70.0,1.0,1.0,5p7GiBZNL1afJJDUrOA6C8,0.69,0.462,8.0,-8.054,1.0,0.13,0.343,0.00218,0.113,0.325,157.655,245640.0,4.0
Kiss Somebody,Morgan Evans,76.0,0.0,76.0,1.0,1.0,4f3fb3alVLFc8Ga4ncpg7x,0.57,0.684,6.0,-7.0539999999999985,1.0,0.0465,0.136,0.0,0.205,0.531,89.012,213183.0,4.0
Mood Swings,A Boogie Wit da Hoodie,76.0,0.0,76.0,1.0,1.0,0VZe8C7xgAIQC0E0qEVIEh,0.941,0.6759999999999999,4.0,-5.54,0.0,0.0936,0.211,4.64e-06,0.0986,0.93,120.073,156960.0,4.0
Make It Right,BTS,95.0,0.0,95.0,1.0,1.0,6KUE0HSSudAp9AOycaF6SH,0.638,0.703,7.0,-7.874,1.0,0.444,0.0104,0.0,0.132,0.261,105.766,226321.0,4.0
Bad Energy,Juice WRLD,68.0,0.0,0.0,0.0,1.0,7d94IqWX2UmSKMGUYSGFJG,0.654,0.452,7.0,-6.36,1.0,0.0439,0.17,0.0,0.114,0.532,138.034,186749.0,4.0
Press,Cardi B,16.0,0.0,16.0,1.0,1.0,6dPyzkyZwoj9LqjQXOFdVv,0.888,0.525,1.0,-5.665,1.0,0.305,0.029,5.68e-06,0.13699999999999998,0.243,133.983,143792.0,4.0
Perfect,Logic,95.0,0.0,0.0,0.0,1.0,5jbDih9bLGmI8ycUKkN5XA,0.769,0.8290000000000001,0.0,-5.228,1.0,0.0661,0.00948,6.65e-05,0.301,0.648,159.94299999999996,100291.0,4.0
Panini,Lil Nas X,16.0,0.0,16.0,1.0,1.0,1000nHvUdawXuUHgBod4Wv,0.703,0.594,5.0,-6.146,0.0,0.0752,0.342,0.0,0.123,0.475,153.84799999999996,114893.0,4.0
Stay,Post Malone,17.0,0.0,17.0,1.0,1.0,4H7WNRErSbONkM06blBoGc,0.507,0.48,5.0,-5.417999999999998,1.0,0.0266,0.449,0.0,0.147,0.35,86.046,204427.0,4.0
Stay High,Juice WRLD,64.0,0.0,0.0,0.0,1.0,21CkzgKCBCq5V4XKjiGSIj,0.745,0.5,8.0,-6.184,1.0,0.135,0.439,0.0,0.0943,0.433,76.968,168685.0,4.0
Party Girl,StaySolidRocky,61.0,0.0,0.0,0.0,1.0,5RqR4ZCCKJDcBLIn4sih9l,0.728,0.431,6.0,-9.966,0.0,0.0622,0.7490000000000001,0.0,0.0996,0.629,130.02200000000002,147800.0,4.0
Survival,Drake,17.0,0.0,17.0,1.0,1.0,2yg9UN4eo5eMVJ7OB4RWj3,0.555,0.596,9.0,-9.09,0.0,0.375,0.133,0.0,0.123,0.145,77.324,136187.0,4.0
Can't Be Broken,Lil Wayne,17.0,0.0,17.0,1.0,1.0,5cGpjfgAvidLy6znwkCxkP,0.58,0.5770000000000001,2.0,-5.997000000000001,0.0,0.2,0.125,0.0,0.086,0.153,99.283,193243.0,5.0
Closed On Sunday,Kanye West,17.0,0.0,17.0,1.0,1.0,3JWiDGQX2eTlFvKj3Yssj3,0.799,0.29100000000000004,11.0,-7.353,0.0,0.0318,0.873,0.000641,0.139,0.406,97.984,151873.0,4.0
Barbie Dreams,Nicki Minaj,18.0,0.0,18.0,1.0,1.0,6Poyf51k7W3NKnsGwAI90B,0.85,0.787,8.0,-4.134,0.0,0.338,0.313,0.0,0.194,0.7,87.98299999999998,279867.0,4.0
Saint-Tropez,Post Malone,18.0,0.0,18.0,1.0,1.0,05mDaV9Vb3wrzjF6OPZnhq,0.617,0.684,0.0,-3.618,1.0,0.0439,0.0545,0.0,0.104,0.295,132.113,150867.0,4.0
BOP,DaBaby,19.0,0.0,19.0,1.0,1.0,6Ozh9Ok6h4Oi1wUSLtBseN,0.769,0.787,11.0,-3.909,1.0,0.3670000000000001,0.189,0.0,0.129,0.836,126.77,159715.0,4.0
Selah,Kanye West,19.0,0.0,19.0,1.0,1.0,39JRmdKFka1Oe09FoOCPI4,0.482,0.618,9.0,-5.672999999999999,0.0,0.197,0.647,0.000859,0.32,0.146,90.076,164620.0,3.0
Nice For What,Drake,1.0,0.0,1.0,1.0,1.0,3CA9pLiwRIGtUBiMjbZmRw,0.585,0.909,8.0,-6.474,1.0,0.0707,0.0891,9.7e-05,0.119,0.758,93.372,210747.0,4.0
8 Out Of 10,Drake,21.0,0.0,21.0,1.0,1.0,0zqy3ss4CwD6u4QPksS0nI,0.527,0.6890000000000001,2.0,-7.87,1.0,0.741,0.161,0.0,0.498,0.31,170.53799999999995,195720.0,4.0
44 More,Logic,22.0,0.0,22.0,1.0,1.0,3e7Y6sfFlIdBMJhX7wpqVO,0.8240000000000001,0.584,10.0,-7.098,0.0,0.221,0.0718,0.0,0.106,0.219,139.965,188600.0,4.0
Over Now,Post Malone,24.0,0.0,24.0,1.0,1.0,09IOPhEh1OMe0HD9b36FJk,0.569,0.777,4.0,-4.041,0.0,0.0834,0.139,0.0,0.132,0.181,164.02700000000004,246987.0,4.0
Robbery,Juice WRLD,27.0,0.0,27.0,1.0,1.0,6Hj9jySrnFppAI0sEMCZpJ,0.685,0.6920000000000001,2.0,-5.122000000000001,1.0,0.0457,0.328,0.0,0.153,0.578,159.966,240051.0,5.0
Cool,Jonas Brothers,27.0,0.0,27.0,1.0,1.0,7yfi8B8opXjnRh4VZnOkz9,0.6829999999999999,0.598,0.0,-5.487,1.0,0.0423,0.00873,0.0,0.156,0.62,78.969,167107.0,4.0
Paper Rings,Taylor Swift,45.0,0.0,45.0,1.0,1.0,4y5bvROuBDPr5fuwXbIBZR,0.8109999999999999,0.7190000000000001,9.0,-6.553,1.0,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,222400.0,4.0
Summer Games,Drake,28.0,0.0,28.0,1.0,1.0,4HG1YiGBseVKzjyKcmAJen,0.7759999999999999,0.482,1.0,-11.269,1.0,0.0357,0.477,0.0456,0.11,0.134,136.00799999999998,247893.0,4.0
Playing Games,Summer Walker,87.0,0.0,87.0,1.0,1.0,4hWgC5BV5M7EtTleKVXNxw,0.759,0.413,11.0,-7.282,0.0,0.0494,0.7,0.0,0.14,0.403,115.893,143667.0,4.0
Close Friends,Lil Baby,28.0,0.0,28.0,1.0,1.0,3zIZ16zikLelTITnSxbpco,0.669,0.578,10.0,-4.669,0.0,0.374,0.0509,0.0,0.0796,0.7,158.969,203881.0,4.0
Sanguine Paradise,Lil Uzi Vert,28.0,0.0,28.0,1.0,1.0,3XiNC94b4Tq1xwv70sQJGN,0.7290000000000001,0.603,6.0,-6.7360000000000015,0.0,0.0666,0.0948,0.0,0.113,0.207,134.972,243976.0,4.0
Cruel Summer,Taylor Swift,29.0,0.0,29.0,1.0,1.0,1BxfuPKGuaTgP7aM0Bbdwr,0.552,0.7020000000000001,9.0,-5.707000000000002,1.0,0.157,0.117,2.0600000000000006e-05,0.105,0.564,169.99400000000003,178427.0,4.0
A Thousand Bad Times,Post Malone,29.0,0.0,29.0,1.0,1.0,2J0NXdHr6MYvKDSxB7k3V2,0.632,0.732,6.0,-3.498,1.0,0.092,0.105,1.15e-05,0.111,0.317,159.0,221173.0,4.0
Blue Tint,Drake,30.0,0.0,30.0,1.0,1.0,4n1bdaKwynQndm47x5HqWX,0.889,0.3720000000000001,7.0,-10.254,0.0,0.35700000000000004,0.013,0.0,0.184,0.123,133.997,162800.0,4.0
Don't Start Now,Dua Lipa,30.0,0.0,30.0,1.0,1.0,6WrI0LAC5M1Rw2MnX2ZvEg,0.794,0.7929999999999999,11.0,-4.521,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0,4.0
Baby Shark,Pinkfong,32.0,0.0,32.0,1.0,1.0,5ygDXis42ncn6kYG14lEVG,0.8290000000000001,0.8859999999999999,8.0,-1.746,1.0,0.112,0.259,0.0,0.0559,0.777,115.056,80927.0,4.0
Fast,Juice WRLD,47.0,0.0,47.0,1.0,1.0,6MjNilJCVKJq0LfFvo5jWJ,0.623,0.608,1.0,-5.937,0.0,0.0434,0.426,0.0,0.105,0.263,84.98,208518.0,4.0
Self Care,Mac Miller,33.0,0.0,33.0,1.0,1.0,5bJ1DrEM4hNCafcDd1oxHx,0.52,0.5379999999999999,1.0,-8.109,1.0,0.206,0.3670000000000001,0.00187,0.119,0.177,141.894,345133.0,4.0
Adore You,Harry Styles,35.0,0.0,35.0,1.0,1.0,3jjujdWJ72nww5eGnfs2E7,0.6759999999999999,0.7709999999999999,8.0,-3.675,1.0,0.0483,0.0237,7.000000000000002e-06,0.102,0.569,99.048,207133.0,4.0
Lie,NF,97.0,0.0,97.0,1.0,1.0,07FkzikE6FuHIa8Ma7zJGc,0.513,0.6609999999999999,5.0,-6.419,1.0,0.24,0.161,0.0,0.246,0.179,94.791,209213.0,4.0
Allergic,Post Malone,37.0,0.0,37.0,1.0,1.0,1YscJ7yVTlFxW3eF6pv5ba,0.665,0.741,0.0,-3.694,1.0,0.0787,0.154,3.02e-05,0.345,0.57,144.968,156893.0,4.0
In My Blood,Shawn Mendes,72.0,0.0,72.0,1.0,1.0,2QZ7WLBE8h2y1Y5Fb8RYbH,0.622,0.7120000000000001,5.0,-7.3210000000000015,1.0,0.066,0.0573,0.0,0.13,0.487,140.025,211360.0,4.0
Like It's Christmas,Jonas Brothers,72.0,0.0,72.0,1.0,1.0,1OjmlSFuzYflWjSMTCyTJv,0.725,0.5710000000000001,1.0,-6.0070000000000014,1.0,0.102,0.0183,0.0,0.0519,0.61,146.035,200880.0,4.0
Level Up,Ciara,77.0,0.0,77.0,1.0,1.0,7ssEhls1ZYEGtBsoovkMSe,0.746,0.825,1.0,-4.666,1.0,0.16899999999999998,0.0142,0.0107,0.121,0.584,152.914,204150.0,4.0
My Bad,Khalid,77.0,0.0,77.0,1.0,1.0,1DUSuNhF8P5vUGNPpQiZa5,0.645,0.568,5.0,-9.127,0.0,0.0823,0.5429999999999999,0.266,0.257,0.391,84.999,166101.0,4.0
False God,Taylor Swift,77.0,0.0,77.0,1.0,1.0,5hQSXkFgbxjZo9uCwd11so,0.7390000000000001,0.32,11.0,-10.862,0.0,0.239,0.736,0.000147,0.111,0.35100000000000003,79.97,200307.0,4.0
Heather,Conan Gray,95.0,0.0,0.0,0.0,1.0,4xqrdfXkTW4T0RauPLv3WA,0.35700000000000004,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040.0,3.0
Heartless,The Weeknd,32.0,0.0,32.0,1.0,1.0,6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10.0,-5.5070000000000014,0.0,0.15,0.0236,1.01e-06,0.156,0.252,170.062,198267.0,4.0
Let Me Know (I Wonder Why Freestyle),Juice WRLD,78.0,0.0,78.0,1.0,1.0,3wwo0bJvDSorOpNfzEkfXx,0.635,0.537,7.0,-7.895,0.0,0.0832,0.172,0.0,0.418,0.383,125.028,215381.0,4.0
God's Plan,Drake,1.0,0.0,1.0,1.0,1.0,6DCZcSspjsKoFjzjrWoCdn,0.754,0.449,7.0,-9.211,1.0,0.109,0.0332,8.290000000000001e-05,0.552,0.35700000000000004,77.169,198973.0,4.0
HIGHEST IN THE ROOM,Travis Scott,1.0,0.0,1.0,1.0,1.0,3eekarcy7kvN4yt5ZFzltW,0.598,0.4270000000000001,7.0,-8.764,0.0,0.0317,0.0546,5.83e-06,0.21,0.0605,76.469,175721.0,4.0
Kamikaze,Lil Mosey,97.0,0.0,97.0,1.0,1.0,3to5UxKsozb4T6CfwHuhLJ,0.792,0.5710000000000001,8.0,-7.539,0.0,0.094,0.301,0.0,0.1,0.556,99.999,139200.0,4.0
Kamikaze,Eminem,16.0,0.0,16.0,1.0,1.0,2gsNpSn7VvvJuSrIDfRoYy,0.78,0.8079999999999999,2.0,-5.175,1.0,0.484,0.112,0.0,0.329,0.642,79.982,216029.0,4.0
NASA,Ariana Grande,17.0,0.0,17.0,1.0,1.0,4uTvPEr01pjTbZgl7jcKBD,0.747,0.458,6.0,-6.891,1.0,0.303,0.451,0.0,0.252,0.47,75.029,182000.0,4.0
Earth,Lil Dicky,17.0,0.0,17.0,1.0,1.0,2S1LebN6AXXQqJolBxlWgO,0.6940000000000001,0.664,2.0,-4.649,1.0,0.05,0.639,0.0,0.0929,0.6759999999999999,95.941,281500.0,4.0
INTRO,DaBaby,17.0,0.0,17.0,1.0,1.0,77KMttn3Lic7ZQKDlPqp8v,0.862,0.685,0.0,-7.699,0.0,0.242,0.0342,0.0,0.204,0.672,100.024,172800.0,4.0
Lights Up,Harry Styles,17.0,0.0,17.0,1.0,1.0,4jAIqgrPjKLTY9Gbez25Qb,0.575,0.621,10.0,-8.165,0.0,0.032,0.0392,0.0045,0.141,0.27,101.987,172213.0,4.0
I'm Upset,Drake,19.0,0.0,19.0,1.0,1.0,3qN5qMTKyEEmiTZD38BNTT,0.899,0.586,11.0,-7.866,0.0,0.343,0.279,0.0,0.0836,0.4920000000000001,150.002,214467.0,4.0
Lover,Taylor Swift,19.0,0.0,19.0,1.0,1.0,1dGr1c8CrMLDpV6mPbImSI,0.359,0.5429999999999999,7.0,-7.582000000000002,1.0,0.0919,0.4920000000000001,1.58e-05,0.118,0.453,68.53399999999999,221307.0,4.0
MEGATRON,Nicki Minaj,20.0,0.0,20.0,1.0,1.0,1ZDmxwg7Lywlx68b7SsJjj,0.893,0.6409999999999999,1.0,-3.051,1.0,0.272,0.128,8.06e-05,0.086,0.7709999999999999,94.017,190747.0,4.0
Martin & Gina,Polo G,94.0,0.0,0.0,0.0,1.0,1VLtjHwRWOVJiE5Py7JxoQ,0.8320000000000001,0.534,1.0,-7.813,0.0,0.253,0.345,0.0,0.165,0.116,93.924,132833.0,4.0
Memories,Maroon 5,22.0,0.0,22.0,1.0,1.0,2b8fOow8UzyDFAE27YhOZM,0.764,0.32,11.0,-7.209,1.0,0.0546,0.8370000000000001,0.0,0.0822,0.575,91.019,189486.0,4.0
Greatest Love Story,LANCO,53.0,58.0,45.0,17.0,1.0,2yQZwi1P8AkkxxFhQ8rMEK,0.669,0.617,10.0,-8.72,1.0,0.057,0.401,0.0,0.119,0.621,147.99200000000005,222573.0,4.0
